UserId:ItemId,Prediction
u0014567:i1392190,8.6746
u0014567:i0478970,7.9746
u0007050:i2582802,10
u0007050:i1791528,7.63333
u0007050:i2179136,8.51329
u0007050:i0087332,9.44384
u0007050:i0470752,7.67599
u0007050:i1020072,8.97949
u0007050:i0838221,8.43934
u0007053:i1972779,7.4
u0007053:i1045658,8.93681
u0007053:i2294449,8.20404
u0007053:i3450650,6.57599
u0007053:i1615065,6.99061
u0007053:i2820852,7.67599
u0007053:i1065073,9.91639
u0007053:i1531924,7.67599
u0007053:i0111161,10
u0007053:i2401097,6.87599
u0007053:i1854582,6.57599
u0007053:i2788710,7.0621
u0007053:i2637276,7.17599
u0007053:i2267998,9.83595
u0007053:i3181822,6.57599
u0007053:i2039393,7.14848
u0007053:i2101341,6.89722
u0007053:i2967224,6.57599
u0007053:i0816692,10
u0007053:i1924435,7.1
u0007053:i4008652,7.17599
u0007053:i1790864,7.53627
u0007053:i1291584,10
u0007053:i2561572,7.17599
u0007053:i2170439,6.92667
u0007053:i2381941,7.17599
u0007053:i2179136,8.51329
u0007053:i2872718,8.99847
u0007053:i0408790,7.33226
u0007053:i3235888,7.17599
u0007053:i2273657,7.17599
u0007053:i3079380,7.67599
u0007053:i2402157,6.61193
u0007053:i0077631,8.91765
u0007053:i4229236,7.67599
u0007053:i1120985,8.47742
u0007053:i0882977,7.11759
u0007053:i1204977,4.7
u0007053:i2980592,6.69189
u0007053:i3532608,7.67599
u0007053:i2726560,7.67599
u0007053:i2692250,7.06087
u0007053:i2355495,7.70909
u0007053:i1872194,8.77337
u0007053:i1193138,8.56364
u0007053:i1666287,7.56667
u0029607:i2273657,8.14
u0029607:i0056687,9.05213
u0029607:i1872194,7.25703
u0029607:i0070735,7.35758
u0029607:i1245492,6.28672
u0029607:i0091042,6.40011
u0029607:i0075686,7.5954
u0029607:i2084970,7.35054
u0029607:i0040522,9.64638
u0029607:i3416742,7.85962
u0029608:i0369610,7.76774
u0029608:i2084970,6.15889
u0029608:i2096673,8.46774
u0029608:i1392190,8.46774
u0029608:i2802144,7.76774
u0029608:i0884732,7.26774
u0029608:i1725986,6.96774
u0029608:i2820852,7.76774
u0029608:i1964418,7.26774
u0029608:i1655441,7.76774
u0029608:i2582802,6.07662
u0029608:i3247714,6.96774
u0029608:i3181822,6.66774
u0029608:i3045616,6.96774
u0029608:i1823664,3.6615
u0029608:i2199571,7.26774
u0029608:i2261331,7.26774
u0029608:i1674771,7.76774
u0029608:i2395427,7.76774
u0029608:i1823672,7.76774
u0029608:i2562232,5.39373
u0029608:i1340138,7.26774
u0029608:i2088003,6.96774
u0029608:i1502712,6.66774
u0029608:i2126355,7.26774
u0029608:i2179136,6.79623
u0029608:i1638355,7.76774
u0029608:i1661199,7.76774
u0029608:i2224026,7.26774
u0029608:i3079380,7.76774
u0029608:i2293640,7.26774
u0029608:i0478970,7.76774
u0029608:i2381249,8.46774
u0029608:i2679042,7.26774
u0029608:i2120120,6.96774
u0029608:i2848292,7.26774
u0007057:i1959332,5.8297
u0007057:i0109045,4.78412
u0007057:i0329101,4.10933
u0007057:i2245084,5.50707
u0007057:i1925435,5.13905
u0007057:i0449059,5.06795
u0007057:i0085333,5.45283
u0007057:i0363547,5.15673
u0007057:i1587310,4.98023
u0007057:i0443453,5.16573
u0007057:i0080761,4.24971
u0014575:i0041838,7.17599
u0014575:i0043265,8.6
u0014575:i0054215,10
u0014575:i0054698,8.6
u0014575:i1126590,8.27619
u0014575:i0057413,7.67599
u0014575:i1340123,7.67599
u0014575:i0427392,6.66667
u0014575:i1385826,8.03333
u0014575:i4195278,8.37599
u0014575:i2562232,9.24444
u0014575:i0038559,7.67599
u0014575:i2404181,8.2375
u0014575:i2980516,9.0451
u0014575:i2381941,7.17599
u0014575:i1758595,5.66055
u0014575:i1403981,8.3614
u0014575:i2338151,10
u0014575:i0252444,7.67599
u0014575:i0046250,9.76471
u0037128:i2820852,7.67599
u0037128:i2908446,7.17599
u0037128:i2376218,6.87599
u0007060:i0364569,6.33287
u0007060:i1872194,5.85547
u0007060:i0057115,7.12553
u0007060:i0181689,5.69103
u0007060:i0118607,5.08821
u0007060:i2096673,7.61765
u0007060:i2713180,4.82509
u0007060:i2381249,7.61765
u0007060:i1100089,4.62668
u0007060:i0265086,5.41135
u0007060:i0138524,5.13947
u0007060:i0086190,5.92101
u0007060:i1065073,6.05191
u0007060:i2802144,6.91765
u0007060:i2234003,5.20987
u0007060:i1204975,5.78246
u0007060:i2042568,5.13261
u0007060:i2692904,4.85847
u0007060:i1201607,6.47475
u0007060:i1210166,5.05418
u0007060:i2084970,6.71513
u0007060:i1189073,7.23398
u0007060:i2316411,4.7045
u0007060:i2076220,4.46078
u0007060:i3079380,6.91765
u0007060:i0780536,5.43074
u0007060:i0100157,5.99098
u0007060:i1527186,5.43286
u0007060:i2937898,6.91765
u0007060:i2106476,6.48824
u0007060:i2395427,6.91765
u0007060:i0116282,7.25138
u0007060:i0092005,5.8827
u0007060:i0369610,6.91765
u0007060:i1951265,5.01071
u0007060:i1602620,6.17877
u0007060:i0071315,5.87743
u0007060:i1091191,5.11366
u0007060:i2359024,4.81393
u0007060:i1124035,3.83184
u0007060:i1790885,4.81016
u0007060:i0299977,6.27293
u0007060:i0080684,5.72282
u0007060:i1964418,6.41765
u0007060:i0119094,6.02408
u0007060:i2980516,6.31158
u0007060:i0088847,5.60261
u0007060:i2911666,5.97096
u0007060:i1764234,5.0462
u0007060:i0079501,6.23303
u0007060:i2170593,5.24192
u0007060:i0272338,4.99309
u0007060:i2562232,5.61855
u0007060:i0082694,5.74383
u0007060:i0118715,6.1031
u0007060:i0106977,5.04826
u0007060:i2177771,3.97823
u0007060:i2967006,5.24994
u0007060:i0470752,6.91765
u0007060:i0054047,5.6317
u0007060:i1855199,5.28428
u0007060:i0120915,4.23218
u0007060:i0075148,6.29168
u0007060:i0449467,4.55661
u0007060:i2637276,6.41765
u0007060:i1825157,4.70312
u0007060:i1791528,5.26774
u0007060:i0454848,5.06225
u0007060:i1340800,6.39031
u0007060:i0221027,6.99279
u0007060:i0926084,6.06509
u0007060:i2310332,5.94522
u0007060:i0120735,5.41624
u0007060:i2758880,5.62519
u0007060:i0076759,5.64652
u0007060:i2170439,4.71435
u0007060:i0477348,5.51537
u0007060:i0399146,4.80408
u0007060:i2872718,4.77344
u0007060:i0139654,5.57324
u0007060:i1655442,6.85085
u0007060:i0092099,4.17085
u0007060:i0094291,4.57102
u0007060:i1707386,5.421
u0007060:i1033575,4.56962
u0007060:i0041959,5.93874
u0007060:i0093105,4.97567
u0007060:i0478970,6.91765
u0007060:i0121765,5.12915
u0007060:i0121766,5.67182
u0007060:i1528100,5.41181
u0007060:i0089530,4.84785
u0007060:i2582802,4.99689
u0007060:i2397535,7.0872
u0007060:i2275946,5.803
u0007060:i1392190,7.61765
u0007060:i0082971,6.41791
u0007060:i1560747,5.04538
u0007060:i1740047,5.84885
u0007060:i0369339,4.53543
u0007060:i0816692,5.67916
u0007060:i1706620,6.01599
u0037129:i1024648,8.39654
u0037129:i2084970,8.88753
u0037129:i2096673,8.57143
u0037129:i2802144,7.87143
u0037129:i2820852,7.87143
u0037129:i0430105,7.90849
u0037129:i2061712,7.72149
u0037129:i2980516,8.27998
u0037129:i0493464,7.75886
u0037129:i0988045,8.1139
u0037129:i2267998,9.04564
u0037129:i0120382,7.4869
u0037129:i0089880,8.6939
u0037129:i0246578,9.2921
u0037129:i0816692,7.35352
u0037129:i2446042,7.34336
u0037129:i1320253,8.00717
u0037129:i2562232,8.47577
u0037129:i2126355,7.37143
u0037129:i2179136,7.28567
u0037129:i2872718,7.22641
u0037129:i2317225,8.06568
u0037129:i1034032,7.07788
u0037129:i2224026,7.37143
u0037129:i0880578,7.82514
u0037129:i2245084,8.50286
u0037129:i1528100,7.01859
u0037129:i2404463,7.67927
u0037129:i0468489,6.34347
u0037129:i0780571,6.87106
u0037129:i1450321,8.23009
u0037129:i1872194,8.26269
u0037129:i0455944,8.67999
u0007063:i1798709,9.60712
u0007063:i0180093,9.91818
u0007063:i2908446,7.17599
u0007063:i0113247,9.46226
u0007063:i0947798,9.8
u0007063:i1655441,7.67599
u0007063:i1392190,8.37599
u0007063:i0816692,10
u0007063:i1659337,9.68865
u0007063:i1182345,9.38983
u0007063:i0206634,8.81587
u0037132:i2199571,7.17599
u0037132:i0033717,7.67599
u0037132:i0043014,10
u0037132:i0038669,7.67599
u0037132:i0033467,10
u0037132:i0039631,8.37599
u0037132:i0027652,7.67599
u0037132:i0039302,7.67599
u0037132:i0034583,9.90299
u0022105:i1638355,8.08169
u0022105:i4178092,8.08169
u0022105:i2785032,8.08169
u0022105:i2965412,7.58169
u0022110:i1733105,7.2936
u0022110:i2582802,7.84554
u0022110:i2562232,8.21896
u0022110:i2278388,8.83833
u0022110:i0756683,9.14952
u0022110:i0252597,9.31818
u0022110:i4458206,5.81818
u0022110:i2397535,8.07391
u0037145:i2562232,5.21073
u0037145:i1126590,5.38965
u0037145:i3612616,5.77116
u0037146:i3863552,9.56061
u0037146:i2395427,8.86061
u0037146:i2231253,8.06061
u0037146:i1964418,8.36061
u0037146:i2493486,8.36061
u0037146:i3235888,8.36061
u0037146:i3447364,8.86061
u0037146:i1674771,8.86061
u0037146:i0369610,8.86061
u0007078:i2562232,9.24444
u0007078:i0816692,10
u0007078:i1045658,8.93681
u0007081:i2872718,8.99847
u0007081:i2338151,10
u0007081:i1126590,8.27619
u0014600:i2126355,7.17599
u0014600:i1964418,7.17599
u0014600:i1959490,5.86659
u0014600:i2096673,8.37599
u0014600:i0945513,8.70683
u0014600:i0478970,7.67599
u0014600:i1790864,7.53627
u0014600:i1229238,8.25098
u0014600:i0369610,7.67599
u0022118:i2562232,7.2477
u0022118:i2991224,7.09014
u0022118:i3729920,6.66829
u0022118:i3442006,7.15883
u0022118:i1065073,9.4644
u0029636:i0340377,7.10532
u0029636:i1392190,7.91667
u0029636:i2884206,6.96919
u0029636:i0116095,6.41667
u0029636:i1990314,6.12508
u0029636:i2309961,7.99681
u0029636:i1527788,7.18385
u0029636:i2106361,7.1709
u0029636:i0365907,6.41612
u0029636:i2267998,8.48419
u0029636:i2866360,6.16264
u0029636:i2199571,6.71667
u0029636:i2582624,6.11667
u0029636:i2937898,7.21667
u0029636:i2231253,6.41667
u0029636:i2118689,6.71667
u0029636:i0829150,5.54407
u0029636:i0455407,6.74045
u0029636:i1587310,6.48197
u0029636:i1654523,7.34466
u0029636:i3416742,6.46713
u0029636:i3235888,6.71667
u0029636:i1600196,5.61608
u0029636:i2024469,7.24217
u0029636:i3322940,5.97985
u0029636:i1148204,7.92629
u0029636:i1535108,5.45563
u0029636:i2493486,6.71667
u0029636:i0458481,6.39033
u0029636:i1872194,7.56361
u0029636:i1396226,7.47568
u0029636:i3465074,6.41667
u0029636:i2333784,6.58788
u0007085:i2872718,5.57746
u0007085:i2582802,6.16671
u0007085:i2968804,6.3129
u0007085:i1972779,6.2379
u0007085:i1906329,4.74881
u0029638:i1924396,8.83125
u0029638:i2872718,8.99847
u0029638:i1872194,8.77337
u0014604:i3713166,6.87599
u0014604:i1850397,7.17599
u0014604:i3079380,7.67599
u0014604:i1702439,7.28305
u0014604:i1327194,7.01831
u0014604:i2234155,6.84261
u0014604:i3369806,7.67599
u0014604:i1343092,8.45612
u0014604:i2268016,7.17599
u0014604:i2203939,6.51453
u0014604:i1638002,8.40714
u0014604:i1655460,6.24
u0014604:i1563738,8.10986
u0014604:i0455944,8.31026
u0014604:i1381418,4.77778
u0014604:i2561572,7.17599
u0014604:i2229499,6.90588
u0014604:i2182972,6.87599
u0014604:i1243974,6.87599
u0014604:i2387559,6.83684
u0014604:i1041829,7.58571
u0014604:i3289712,6.87599
u0007087:i0936501,4.96942
u0007087:i0102293,7.56111
u0007087:i2096672,5.50041
u0007087:i0284978,7.06111
u0007087:i0145681,3.61645
u0007087:i0137523,4.99119
u0007087:i0104691,5.56955
u0007087:i0089767,7.56111
u0007087:i0087182,5.62286
u0007087:i2199571,7.06111
u0007087:i2802144,7.56111
u0007087:i0097138,6.76111
u0007087:i2820852,7.56111
u0007087:i0113855,3.61598
u0007087:i2402157,4.97368
u0007087:i0107290,5.91265
u0007087:i1046173,4.56282
u0007087:i0072271,5.23281
u0007087:i1823672,7.56111
u0007087:i0085407,5.83836
u0007087:i0109686,4.25488
u0007087:i2126355,7.06111
u0007087:i0087800,4.63022
u0007087:i0325805,4.33917
u0007087:i0163025,4.92919
u0007087:i0117060,4.84259
u0007087:i0102138,5.23139
u0007087:i0076070,7.06111
u0007087:i1398426,7.06111
u0007087:i0309698,4.51315
u0007087:i2908446,7.06111
u0007087:i2395427,7.56111
u0007087:i2231253,6.76111
u0007087:i0116282,4.3062
u0007087:i0369610,7.56111
u0007087:i0110912,6.09109
u0007087:i0049223,5.54143
u0007087:i1951265,4.17552
u0007087:i0185937,3.98639
u0007087:i1340138,7.06111
u0007087:i2515034,6.76111
u0007087:i0062168,7.56111
u0007087:i1133985,3.682
u0007087:i0057197,7.56111
u0007087:i0464154,5.016
u0007087:i0106950,6.76111
u0007087:i0117500,5.06793
u0007087:i2980516,5.8986
u0007087:i0346156,4.00293
u0007087:i0258000,3.13395
u0007087:i2345112,5.22327
u0007087:i2911666,5.12829
u0007087:i0195714,4.309
u0007087:i0098206,4.40654
u0007087:i0093629,4.28033
u0007087:i0094625,6.61223
u0007087:i1397280,6.11535
u0007087:i3195644,7.06111
u0007087:i1935179,4.8363
u0007087:i0087469,5.58365
u0007087:i0119707,3.40414
u0007087:i0120902,4.98539
u0007087:i1433108,4.67524
u0007087:i0292644,4.23668
u0007087:i0829150,5.09777
u0007087:i0317919,4.35193
u0007087:i0106582,4.89295
u0007087:i0470752,7.56111
u0007087:i0102803,4.64535
u0007087:i0117331,6.46111
u0007087:i0091064,5.42639
u0007087:i0114746,5.4746
u0007087:i0296042,4.9069
u0007087:i0443701,4.2585
u0007087:i1029360,6.76111
u0007087:i2446042,4.78921
u0007087:i0089885,5.09856
u0007087:i0089686,4.64713
u0007087:i2310332,5.83643
u0007087:i3235888,7.06111
u0007087:i0399146,4.52289
u0007087:i2872718,4.35502
u0007087:i0058461,5.0882
u0007087:i0120755,4.26431
u0007087:i0105236,5.02184
u0007087:i0083944,4.92842
u0007087:i2245084,5.28289
u0007087:i0046534,7.56111
u0007087:i0119567,4.55298
u0007087:i3625152,6.46111
u0007087:i0041959,5.34654
u0007087:i0098084,3.87329
u0007087:i1528100,5.30719
u0007087:i2692250,5.6146
u0007087:i2582802,5.53656
u0007087:i1179056,3.70386
u0007087:i0240772,4.75278
u0007087:i0458481,4.02976
u0007087:i0365748,4.57763
u0007087:i1392190,8.26111
u0007087:i0295701,5.08214
u0007087:i2267998,5.28562
u0007087:i0209144,4.8292
u0007087:i0119396,4.88384
u0007087:i0816692,5.79661
u0007087:i0070047,6.30583
u0029643:i1392190,8.37599
u0029643:i2395427,7.67599
u0029643:i2179136,8.51329
u0029643:i3397884,8.37599
u0029643:i2884018,8.37599
u0029643:i1823672,7.67599
u0029643:i2402101,7.17599
u0029643:i2290553,6.87599
u0029643:i0377092,8.3625
u0029643:i2493486,7.17599
u0029643:i1964418,7.17599
u0029643:i3203616,6.87599
u0029643:i0455944,8.31026
u0029643:i2923316,6.87599
u0029643:i2349144,8.37599
u0029643:i2820852,7.67599
u0029643:i3247714,6.87599
u0014609:i2400002,7.17599
u0014609:i2322441,6.57599
u0014609:i2582802,10
u0014609:i1714210,8.28
u0014609:i2802144,7.67599
u0014609:i2617828,8.27368
u0014609:i3042408,7.67599
u0014609:i1418754,7.17599
u0007092:i0113277,7.42004
u0007092:i0119488,7.10617
u0007092:i0180093,6.26383
u0007092:i0118799,7.83912
u0007092:i0361748,6.03596
u0007092:i2334873,5.67746
u0007092:i0106519,5.82943
u0007092:i2562232,6.94524
u0007092:i0421715,5.60655
u0007092:i0105236,7.11867
u0007092:i0208092,5.99861
u0007092:i0884732,8.35128
u0007092:i0118971,6.49066
u0007092:i2338151,6.63502
u0007092:i1872194,7.00814
u0007092:i0116282,6.24615
u0007092:i0469494,5.9221
u0007092:i1853728,6.65345
u0007092:i2106476,6.20751
u0007092:i1675434,6.81462
u0029646:i2582802,8.84025
u0029646:i2338151,8.81531
u0029646:i1638002,6.91107
u0029646:i1790864,7.38968
u0022129:i0118771,7.15
u0022129:i1300854,8.50474
u0022129:i1228705,8.18462
u0022129:i0375912,8.21667
u0037164:i0405422,8.18182
u0037164:i1853728,10
u0037164:i1659337,9.68865
u0037164:i2294449,8.20404
u0037164:i2082197,9.82
u0037164:i2802144,7.67599
u0037164:i0172495,10
u0037164:i1723121,8.23482
u0037164:i2582846,9.05791
u0037164:i0112573,10
u0037164:i1956620,5.15306
u0037164:i2980516,9.0451
u0037164:i2582802,10
u0037164:i2267998,9.83595
u0037164:i1711425,5.88593
u0037164:i0120338,9.23511
u0037164:i0816692,10
u0037164:i3713166,6.87599
u0037164:i0162222,9.06866
u0037164:i2179136,8.51329
u0037164:i2872718,8.99847
u0037164:i2339741,5.9093
u0037164:i0167260,10
u0037164:i2245084,8.94932
u0037164:i0167261,10
u0037164:i0332280,9.03377
u0037164:i1245492,7.30753
u0037164:i3322940,5.67333
u0037164:i0120737,10
u0037164:i0268978,10
u0007096:i1198156,9.01053
u0007096:i0277027,9.54194
u0007096:i2425486,7.22857
u0007097:i2015381,9.83997
u0007097:i3042408,7.67599
u0007097:i0230600,9.0807
u0007097:i1798684,8.37599
u0007097:i1032755,8.49091
u0037166:i0202434,7.24444
u0037166:i0851578,8.84544
u0037166:i0151804,5.18192
u0037166:i0101765,6.91255
u0037166:i3398268,7.24444
u0037166:i2717822,5.87418
u0037166:i0405094,7.83679
u0037174:i1285241,7.67599
u0037174:i0110222,8.37599
u0037174:i2112124,6.73103
u0037174:i0213890,7.67599
u0037174:i0172684,7.67599
u0037174:i0367110,10
u0037174:i0112870,8.37599
u0014627:i2395427,7.67599
u0014627:i2582802,10
u0014627:i1502712,6.57599
u0014627:i2302755,7.37085
u0014627:i2872732,6.82449
u0014627:i0478970,7.67599
u0014627:i0369610,7.67599
u0022145:i2395427,8.72308
u0022145:i0369610,8.72308
u0022145:i0080339,7.67828
u0022145:i3195644,8.22308
u0022145:i1823672,8.72308
u0022145:i1617661,7.92308
u0022145:i2802144,8.72308
u0022145:i0470752,8.72308
u0022145:i1964418,8.22308
u0022145:i0258463,8.0284
u0022145:i2381249,9.42308
u0022145:i2397535,7.82312
u0022145:i0337563,7.19061
u0022145:i2096673,9.42308
u0022145:i2848292,8.22308
u0022145:i2224026,8.22308
u0022145:i0478970,8.72308
u0022145:i2436386,8.22308
u0022145:i1528071,7.73772
u0022145:i1981677,8.56593
u0029662:i2717822,6.22165
u0029662:i0470752,6.63333
u0029662:i1126590,8.27696
u0029662:i1109624,7.54288
u0029662:i0369610,6.63333
u0029662:i1702014,8.39679
u0029662:i2884206,7.42401
u0029662:i2802144,6.63333
u0029662:i1100089,7.03722
u0029662:i1850397,6.13333
u0029662:i3442006,7.06222
u0029662:i2172584,6.18837
u0029662:i2713180,7.41359
u0029662:i3021360,6.13333
u0029662:i2639344,6.08979
u0029662:i1291150,6.02177
u0029662:i2357770,5.83333
u0029662:i1617661,5.83333
u0029662:i1780798,5.83333
u0029662:i3128900,5.83333
u0029662:i2911666,7.46431
u0029662:i2366608,5.83333
u0029662:i2261331,6.13333
u0029662:i2937898,6.63333
u0029662:i2231253,5.83333
u0029662:i1823672,6.63333
u0029662:i1649444,6.76013
u0029662:i2614684,6.54945
u0029662:i2562232,6.65776
u0029662:i1340138,6.13333
u0029662:i2381941,6.13333
u0029662:i3007512,6.88267
u0029662:i2305051,7.08968
u0029662:i3235888,6.13333
u0029662:i2962726,5.53333
u0029662:i2799166,6.50629
u0029662:i2339741,7.07472
u0029662:i2180411,7.53172
u0029662:i1567437,6.13333
u0029662:i1772264,5.78188
u0029662:i1945084,5.83333
u0029662:i2319580,6.59064
u0029662:i1528100,7.14212
u0029662:i2870708,5.97909
u0029662:i2962876,6.63333
u0037180:i2203939,6.51453
u0037180:i1085779,6.19048
u0037180:i2637276,7.17599
u0037180:i1658837,6.5623
u0037180:i1334260,8.32055
u0037180:i0090605,10
u0037180:i0369610,7.67599
u0022148:i0393162,9.16111
u0022148:i3767372,7.67599
u0022148:i3079380,7.67599
u0022148:i2140465,8.37599
u0022148:i1279935,6.88537
u0037186:i2994190,8.69005
u0037186:i2911666,8.18288
u0037186:i2234155,6.84261
u0037186:i0945513,8.70683
u0037186:i2713180,8.74118
u0037186:i0816692,10
u0037186:i1979320,9.95317
u0037186:i0433035,8.28113
u0037186:i2170593,8.5875
u0037186:i3149038,7.67599
u0037186:i2377322,6.73827
u0037186:i2084970,9.94318
u0037186:i1210166,8.80546
u0037186:i1216491,7.88
u0037186:i0780504,8.66056
u0014635:i2120120,6.87599
u0014635:i2293640,7.17599
u0014635:i1340138,7.17599
u0014635:i0478970,7.67599
u0007121:i0808151,5.86345
u0007121:i0182000,6.5
u0007121:i2103264,6.25289
u0007121:i2015381,7.48954
u0007121:i0455590,6.79764
u0007121:i1583420,4.32705
u0007121:i1132620,7.6069
u0007121:i1029235,7
u0007121:i0095690,6.5
u0007121:i0479997,5.40564
u0007121:i1343097,6.99073
u0007121:i0476964,5.27459
u0007121:i2446042,5.58556
u0007121:i1059786,5.89071
u0007121:i0119822,5.75809
u0007121:i0825232,5.35423
u0007121:i1446072,5.9
u0007121:i1216487,6.67479
u0007121:i0338188,6.01617
u0007121:i1703148,6.45424
u0007121:i0449487,4.61133
u0022156:i2322441,7.60909
u0022156:i2820852,8.70909
u0022156:i2395427,8.70909
u0022156:i2305051,6.15145
u0022156:i1661199,8.70909
u0022156:i2180411,5.45828
u0022156:i3398268,8.70909
u0022156:i3622592,8.70909
u0022156:i1392190,9.40909
u0022156:i2326554,8.70909
u0022156:i0369610,8.70909
u0022157:i1911658,5.92334
u0022157:i2234003,5.74375
u0022157:i2179136,6.27265
u0022157:i2446042,5.90533
u0022157:i2096672,5.97069
u0022157:i0435761,6.11411
u0022157:i0369610,6.85495
u0007123:i0369610,9.3
u0007123:i1392190,10
u0007123:i0094737,6.45982
u0007123:i0081398,7.60326
u0007123:i3079380,9.3
u0007123:i0119488,7.15047
u0007123:i2637276,8.8
u0007123:i0092005,6.5831
u0007123:i2042568,5.90396
u0007123:i3007512,6.70066
u0007123:i0119174,6.30277
u0007123:i0075314,6.36918
u0007123:i2937898,9.3
u0007123:i2582802,6.67613
u0007123:i0116282,6.71587
u0007123:i2870648,10
u0007123:i0780504,5.42772
u0007123:i1020072,6.63739
u0037192:i2562232,9.24444
u0037192:i2205697,8.37862
u0037192:i1714206,8.18182
u0014642:i2582802,6.48992
u0014642:i2562232,6.78482
u0014642:i2180411,5.92348
u0014642:i0452623,5.64389
u0014642:i2848292,8.21304
u0014642:i1130884,6.22381
u0014642:i1809398,7.00363
u0014642:i1392190,9.41304
u0014642:i3316960,7.3911
u0014642:i0465551,8.04191
u0014642:i0120768,7.09257
u0029678:i2395427,10
u0029678:i3079380,10
u0029678:i2120120,9.80899
u0029678:i2637276,10
u0029678:i3369806,10
u0029678:i1217213,10
u0029678:i2933474,9.50899
u0029678:i2268016,10
u0029678:i3152624,10
u0029678:i2309260,9.50899
u0029678:i1798684,10
u0029678:i0478970,10
u0029678:i2848292,10
u0029678:i1340138,10
u0029678:i0465494,3.86306
u0022161:i0369610,8.52131
u0022161:i0829150,4.53511
u0022161:i2395427,8.52131
u0022161:i2557490,3.76039
u0022161:i2015381,6.42193
u0022161:i2245084,5.63235
u0022161:i2278388,5.4449
u0022161:i0997152,3.46421
u0022161:i2183034,4.44387
u0022161:i1637706,4.72815
u0022161:i1267297,4.91385
u0022161:i1528071,5.3637
u0029679:i2395427,7.67599
u0029679:i3152624,7.17599
u0029679:i1340138,7.17599
u0029679:i0478970,7.67599
u0029679:i1674771,7.67599
u0037196:i2436386,7.17599
u0037196:i0369610,7.67599
u0037196:i2096673,8.37599
u0037196:i1392190,8.37599
u0037196:i3442990,6.87599
u0037196:i3152624,7.17599
u0037196:i1725986,6.87599
u0037196:i3233418,7.67599
u0037196:i1964418,7.17599
u0037196:i0243655,6.55
u0037196:i1810683,7.67599
u0037196:i2948790,6.87599
u0037196:i2637276,7.17599
u0037196:i3910602,8.37599
u0037196:i3534602,6.87599
u0037196:i2980472,7.17599
u0037196:i2404299,6.87599
u0037196:i2097298,7.67599
u0037196:i2788716,6.87599
u0037196:i2199571,7.17599
u0037196:i3622592,7.67599
u0037196:i2967224,6.57599
u0037196:i1674771,7.67599
u0037196:i2139555,7.17599
u0037196:i2561572,7.17599
u0037196:i2402101,7.17599
u0037196:i2395427,7.67599
u0037196:i1340138,7.17599
u0037196:i1085492,4.97778
u0037196:i1706598,7.17599
u0037196:i1502712,6.57599
u0037196:i2126355,7.17599
u0037196:i2883434,7.17599
u0037196:i1767372,7.17599
u0037196:i2273657,7.17599
u0037196:i3079380,7.67599
u0037196:i4382552,7.17599
u0037196:i2933544,7.17599
u0037196:i1625346,6.46364
u0037196:i3289712,6.87599
u0037196:i2381249,8.37599
u0037196:i1791682,7.17599
u0037196:i2962876,7.67599
u0037196:i2848292,7.17599
u0014646:i0144084,4.24193
u0014646:i0790636,4.59305
u0014646:i2713180,4.03006
u0014646:i2381249,8.11207
u0014646:i1175709,3.50996
u0014646:i0350258,3.90016
u0014646:i0060315,3.97468
u0014646:i1570728,4.0337
u0014646:i0089374,7.41207
u0014646:i0287978,3.67424
u0014646:i2402157,3.47989
u0014646:i0022913,8.11207
u0014646:i0112864,4.18006
u0014646:i0787475,3.1668
u0014646:i0082817,6.91207
u0014646:i0455944,4.35364
u0014646:i1343092,5.07463
u0014646:i0079641,3.32219
u0014646:i0094964,4.01545
u0014646:i1853728,4.97566
u0014646:i0488988,6.61207
u0014646:i0101540,4.46434
u0014646:i2316411,3.92869
u0014646:i0118655,5.28555
u0014646:i0105323,4.41012
u0014646:i0109506,5.31158
u0014646:i1864288,7.41207
u0014646:i0117666,3.75914
u0014646:i0109707,4.45872
u0014646:i0120655,5.37388
u0014646:i0295178,4.28917
u0014646:i0048028,8.11207
u0014646:i1291580,5.21192
u0014646:i0244244,3.88483
u0014646:i0424938,6.61207
u0014646:i0477080,3.96879
u0014646:i0077889,6.91207
u0014646:i0177789,5.67358
u0014646:i0095403,7.41207
u0014646:i0080678,5.71773
u0014646:i0352520,7.41207
u0014646:i1850397,6.91207
u0014646:i1028528,3.91559
u0014646:i2911666,3.77059
u0014646:i0120891,3.18655
u0014646:i0363473,6.91207
u0014646:i2139555,6.91207
u0014646:i2381941,6.91207
u0014646:i0118715,5.59473
u0014646:i0313542,4.95805
u0014646:i0312549,6.91207
u0014646:i0427969,6.91207
u0014646:i3045616,6.61207
u0014646:i0091064,4.83507
u0014646:i1855199,4.14562
u0014646:i0114746,5.33137
u0014646:i1798684,8.11207
u0014646:i2345737,4.41671
u0014646:i1234721,3.56611
u0014646:i1825157,4.56856
u0014646:i2333804,3.6149
u0014646:i0074559,6.61207
u0014646:i1959490,3.01191
u0014646:i0105414,6.91207
u0014646:i0114369,5.51343
u0014646:i0373469,4.71947
u0014646:i1798709,3.99723
u0014646:i0253474,4.80691
u0014646:i0082136,6.91207
u0014646:i0120148,3.58512
u0014646:i3294200,6.61207
u0014646:i1502404,3.31612
u0014646:i2265171,4.37986
u0014646:i0243133,4.5024
u0014646:i0120749,6.91207
u0014646:i0112792,3.06139
u0014646:i0258463,4.52246
u0014646:i0396171,6.79405
u0014646:i1278340,4.294
u0014646:i1748179,3.59609
u0014646:i0103644,4.19813
u0014646:i0340855,3.63694
u0014646:i0116583,3.85406
